index,coffeeName,rating,rating_count,url,24_hours,lon,lan
748,شاهي جمر مافي احلى منه,3.3,6,https://www.google.com/maps/place/%D8%B4%D8%A7%D9%87%D9%8A+%D8%AC%D9%85%D8%B1+%D9%85%D8%A7%D9%81%D9%8A+%D8%A7%D8%AD%D9%84%D9%89+%D9%85%D9%86%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2ee59e9243f7c1:0x30a4142b387fcc7b!8m2!3d24.8028956!4d46.6057071!16s%2Fg%2F11sqh3ydxf!19sChIJwfdDkp7lLj4Re8x_OCsUpDA?authuser=0&hl=en&rclk=1,False,46.6057071,24.8028956
749,Coffee taste of autumn,3.6,59,https://www.google.com/maps/place/Coffee+taste+of+autumn/data=!4m7!3m6!1s0x3e2f1f375f49a159:0x4348cff6b6ae7aba!8m2!3d24.62891!4d46.5395782!16s%2Fg%2F11c5_wtj37!19sChIJWaFJXzcfLz4RunqutvbPSEM?authuser=0&hl=en&rclk=1,False,46.5395782,24.62891
750,مقهى روعة نجد للقهوة العربية,4.4,7,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%B1%D9%88%D8%B9%D8%A9+%D9%86%D8%AC%D8%AF+%D9%84%D9%84%D9%82%D9%87%D9%88%D8%A9+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2e556c5c62d7f9:0xcb5fcd6af612f1a0!8m2!3d24.8495312!4d46.8294254!16s%2Fg%2F11t2vh08dg!19sChIJ-ddiXGxVLj4RoPES9mrNX8s?authuser=0&hl=en&rclk=1,True,46.8294254,24.8495312
751,كاكتي | cacti,4.8,19,https://www.google.com/maps/place/%D9%83%D8%A7%D9%83%D8%AA%D9%8A+%7C+cacti%E2%80%AD/data=!4m7!3m6!1s0x3e2f01fc5b1871cb:0xe8e90ab81120cede!8m2!3d24.7652729!4d46.7540127!16s%2Fg%2F11sfbq1qkr!19sChIJy3EYW_wBLz4R3s4gEbgK6eg?authuser=0&hl=en&rclk=1,False,46.7540127,24.7652729
752,Italian Coffee Corner,2.9,12,https://www.google.com/maps/place/Italian+Coffee+Corner/data=!4m7!3m6!1s0x3e2f1d8b6c45c623:0x3cdf7d1b428763f7!8m2!3d24.7188836!4d46.6142392!16s%2Fg%2F1q2w7gnn9!19sChIJI8ZFbIsdLz4R92OHQht93zw?authuser=0&hl=en&rclk=1,False,46.6142392,24.7188836
753,La Pivlon,3.6,17,https://www.google.com/maps/place/La+Pivlon/data=!4m7!3m6!1s0x3e2f035d5405d2ab:0x2fbaea620bf7ad70!8m2!3d24.7633147!4d46.7457927!16s%2Fg%2F11ptytsp6r!19sChIJq9IFVF0DLz4RcK33C2Lqui8?authuser=0&hl=en&rclk=1,False,46.7457927,24.7633147
754,الاستراحة الملكية بالمناخ,4.2,9,https://www.google.com/maps/place/%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D9%85%D9%84%D9%83%D9%8A%D8%A9+%D8%A8%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE%E2%80%AD/data=!4m7!3m6!1s0x3e2f09bd802ed42f:0x3fb40fb1dc2d3b5!8m2!3d24.623489!4d46.7898328!16s%2Fg%2F11hdvr45sx!19sChIJL9QugL0JLz4RtdPCHftA-wM?authuser=0&hl=en&rclk=1,False,46.7898328,24.623489
755,وثر قهوة مختصة واكثر,4.7,213,https://www.google.com/maps/place/%D9%88%D8%AB%D8%B1+%D9%82%D9%87%D9%88%D8%A9+%D9%85%D8%AE%D8%AA%D8%B5%D8%A9+%D9%88%D8%A7%D9%83%D8%AB%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1b6233d48895:0x81308fe5bd8d786d!8m2!3d24.6058818!4d46.6395149!16s%2Fg%2F11q4h2299d!19sChIJlYjUM2IbLz4RbXiNveWPMIE?authuser=0&hl=en&rclk=1,False,46.6395149,24.6058818
756,عنوان القهوة,5.0,1,https://www.google.com/maps/place/%D8%B9%D9%86%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D9%82%D9%87%D9%88%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2eff63d00b47f7:0x107b165dfc761fcc!8m2!3d24.8061671!4d46.811703!16s%2Fg%2F11sjgclhvp!19sChIJ90cL0GP_Lj4RzB92_F0WexA?authuser=0&hl=en&rclk=1,False,46.811703,24.8061671
757,Zero Hour Café,4.5,384,https://www.google.com/maps/place/Zero+Hour+Caf%C3%A9/data=!4m7!3m6!1s0x3e2fa9a56780598d:0x1c153cccf4393cb9!8m2!3d24.6895576!4d46.8421898!16s%2Fg%2F11q23kb1bg!19sChIJjVmAZ6WpLz4RuTw59Mw8FRw?authuser=0&hl=en&rclk=1,False,46.8421898,24.6895576
758,RATIO Speciality Coffee | ريشيو للقهوة المختصة,4.0,1064,https://www.google.com/maps/place/RATIO+Speciality+Coffee+%7C+%D8%B1%D9%8A%D8%B4%D9%8A%D9%88+%D9%84%D9%84%D9%82%D9%87%D9%88%D8%A9+%D8%A7%D9%84%D9%85%D8%AE%D8%AA%D8%B5%D8%A9%E2%80%8E%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2efd156299189f:0x223dbcb20eaf2ca6!8m2!3d24.8043272!4d46.673669!16s%2Fg%2F11lglfd43k!19sChIJnxiZYhX9Lj4RpiyvDrK8PSI?authuser=0&hl=en&rclk=1,True,46.673669,24.8043272
759,PAUL LE CAFÉ,3.6,99,https://www.google.com/maps/place/PAUL+LE+CAF%C3%89/data=!4m7!3m6!1s0x3e2efd8ed842a7f7:0x11c34fc16886b74!8m2!3d24.8331298!4d46.7339062!16s%2Fg%2F11pdfxbs86!19sChIJ96dC2I79Lj4RdGuIFvw0HAE?authuser=0&hl=en&rclk=1,True,46.7339062,24.8331298
760,Brand Coffee,4.0,568,https://www.google.com/maps/place/Brand+Coffee/data=!4m7!3m6!1s0x3e2f06d2a4bdff9b:0x760595ee6b20014e!8m2!3d24.7038881!4d46.7774429!16s%2Fg%2F11cs60jmjs!19sChIJm_-9pNIGLz4RTgEga-6VBXY?authuser=0&hl=en&rclk=1,False,46.7774429,24.7038881
761,Alfie’s | الفيز,3.9,598,https://www.google.com/maps/place/Alfie%E2%80%99s+%7C+%D8%A7%D9%84%D9%81%D9%8A%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2ee366b7165133:0xe7afd2c5d77e2b3e!8m2!3d24.7357274!4d46.6446846!16s%2Fg%2F11t8fmlvc2!19sChIJM1EWt2bjLj4RPit-18XSr-c?authuser=0&hl=en&rclk=1,True,46.6446846,24.7357274
762,Pause Cafe,4.1,63,https://www.google.com/maps/place/Pause+Cafe/data=!4m7!3m6!1s0x3e2f0341eab20ad1:0xfc499f8be205ddce!8m2!3d24.7025082!4d46.705902!16s%2Fg%2F11h07f7kkl!19sChIJ0Qqy6kEDLz4Rzt0F4oufSfw?authuser=0&hl=en&rclk=1,False,46.705902,24.7025082
763,يبيع النكهات,4.5,2,https://www.google.com/maps/place/%D9%8A%D8%A8%D9%8A%D8%B9+%D8%A7%D9%84%D9%86%D9%83%D9%87%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d2f23d93a29:0x3496fde3d62c4c30!8m2!3d24.6886964!4d46.6479042!16s%2Fg%2F11g3_7ts58!19sChIJKTrZIy8dLz4RMEws1uP9ljQ?authuser=0&hl=en&rclk=1,False,46.6479042,24.6886964
764,dr. CAFE COFFEE | Manual Brew,4.5,84,https://www.google.com/maps/place/dr.+CAFE+COFFEE+%7C+Manual+Brew/data=!4m7!3m6!1s0x3e2f1dd9d08c0291:0x25a899ef9cade370!8m2!3d24.6760667!4d46.6227273!16s%2Fg%2F11m0srbksr!19sChIJkQKM0NkdLz4RcOOtnO-ZqCU?authuser=0&hl=en&rclk=1,False,46.6227273,24.6760667
765,Dunkin' Donuts - 10122,4.0,487,https://www.google.com/maps/place/Dunkin%27+Donuts+-+10122/data=!4m7!3m6!1s0x3e2f19988c55927b:0xef92078f42d54f72!8m2!3d24.5778024!4d46.5796259!16s%2Fg%2F11fjbkp2j7!19sChIJe5JVjJgZLz4Rck_VQo8Hku8?authuser=0&hl=en&rclk=1,False,46.5796259,24.5778024
766,كابي كافيه | `Kabi Cafe,4.7,15,https://www.google.com/maps/place/%D9%83%D8%A7%D8%A8%D9%8A+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%7C+%60Kabi+Cafe%E2%80%AD/data=!4m7!3m6!1s0x3e2ee30ec82e8469:0xa932634b4613380b!8m2!3d24.7297956!4d46.633584!16s%2Fg%2F11j152ffnw!19sChIJaYQuyA7jLj4RCzgTRktjMqk?authuser=0&hl=en&rclk=1,False,46.633584,24.7297956
767,8 FOLD CAFE,4.9,8,https://www.google.com/maps/place/8+FOLD+CAFE/data=!4m7!3m6!1s0x3e2f03e8d3a71b7b:0xf904844fbbe1ee97!8m2!3d24.7052506!4d46.714511!16s%2Fg%2F11s19mj7d7!19sChIJexun0-gDLz4Rl-7hu0-EBPk?authuser=0&hl=en&rclk=1,False,46.714511,24.7052506
768,Arbol Cafe,3.5,1204,https://www.google.com/maps/place/Arbol+Cafe/data=!4m7!3m6!1s0x3e2ee3b399f94d7f:0xb5000eba8e8cdaae!8m2!3d24.7812987!4d46.6469819!16s%2Fg%2F11qmbqhvlt!19sChIJf035mbPjLj4RrtqMjroOALU?authuser=0&hl=en&rclk=1,True,46.6469819,24.7812987
769,تيم هورتنز,4.4,16,https://www.google.com/maps/place/%D8%AA%D9%8A%D9%85+%D9%87%D9%88%D8%B1%D8%AA%D9%86%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f07baf023a067:0x5956ee7b9b5a57e4!8m2!3d24.7144096!4d46.7937776!16s%2Fg%2F11sjlzzchh!19sChIJZ6Aj8LoHLz4R5Fdam3vuVlk?authuser=0&hl=en&rclk=1,False,46.7937776,24.7144096
770,سيريلاك مشكلت,4.1,10,https://www.google.com/maps/place/%D8%B3%D9%8A%D8%B1%D9%8A%D9%84%D8%A7%D9%83+%D9%85%D8%B4%D9%83%D9%84%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f07c47b376223:0xa6fb2a6e8783bf2a!8m2!3d24.6911182!4d46.7737312!16s%2Fg%2F11j081qm3q!19sChIJI2I3e8QHLz4RKr-Dh24q-6Y?authuser=0&hl=en&rclk=1,False,46.7737312,24.6911182
771,Muhjah Cafe,4.6,719,https://www.google.com/maps/place/Muhjah+Cafe/data=!4m7!3m6!1s0x3e2f07430e5d3d89:0xb9597eb2b67cd56!8m2!3d24.7069993!4d46.7990508!16s%2Fg%2F11qn_7gg1q!19sChIJiT1dDkMHLz4RVs1nK-uXlQs?authuser=0&hl=en&rclk=1,False,46.7990508,24.7069993
772,Arabic coffee ديوانيه الفناجيل قهوه عربيه,3.9,394,https://www.google.com/maps/place/Arabic+coffee+%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D9%87+%D8%A7%D9%84%D9%81%D9%86%D8%A7%D8%AC%D9%8A%D9%84+%D9%82%D9%87%D9%88%D9%87+%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2effaac211b855:0x9611fddc51a54812!8m2!3d24.8212728!4d46.7879685!16s%2Fg%2F11c1ptv0kl!19sChIJVbgRwqr_Lj4REkilUdz9EZY?authuser=0&hl=en&rclk=1,False,46.7879685,24.8212728
773,COFUME,4.7,225,https://www.google.com/maps/place/COFUME/data=!4m7!3m6!1s0x3e2ee11d8cad924b:0xfd43ec807b1f3455!8m2!3d24.7795219!4d46.5879696!16s%2Fg%2F11ptwrmd_w!19sChIJS5KtjB3hLj4RVTQfe4DsQ_0?authuser=0&hl=en&rclk=1,False,46.5879696,24.7795219
774,Cc caffee,2.8,8,https://www.google.com/maps/place/Cc+caffee/data=!4m7!3m6!1s0x3e2f1b1f48bc4043:0x35ba5c18a3b70aaf!8m2!3d24.6035655!4d46.653487!16s%2Fg%2F11q95rm7d6!19sChIJQ0C8SB8bLz4Rrwq3oxhcujU?authuser=0&hl=en&rclk=1,False,46.653487,24.6035655
775,exit20 cafe,4.1,250,https://www.google.com/maps/place/exit20+cafe/data=!4m7!3m6!1s0x3e2f09ea6d59b285:0x28f1065e38791713!8m2!3d24.6101592!4d46.7526693!16s%2Fg%2F11p71pvbx4!19sChIJhbJZbeoJLz4RExd5OF4G8Sg?authuser=0&hl=en&rclk=1,False,46.7526693,24.6101592
776,Key,3.8,296,https://www.google.com/maps/place/Key/data=!4m7!3m6!1s0x3e2f030cb093237d:0x1be88b5cac6c472c!8m2!3d24.7065411!4d46.7068007!16s%2Fg%2F11ny2grg37!19sChIJfSOTsAwDLz4RLEdsrFyL6Bs?authuser=0&hl=en&rclk=1,False,46.7068007,24.7065411
777,محمصة و مقهى اليوم الثامن | hoy8,4.7,231,https://www.google.com/maps/place/%D9%85%D8%AD%D9%85%D8%B5%D8%A9+%D9%88+%D9%85%D9%82%D9%87%D9%89+%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D8%A7%D9%84%D8%AB%D8%A7%D9%85%D9%86+%7C+hoy8%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fcb01c924d3:0xc0668e8115315765!8m2!3d24.5600633!4d46.7164008!16s%2Fg%2F11rxp6mkr3!19sChIJ0yTJAcsPLz4RZVcxFYGOZsA?authuser=0&hl=en&rclk=1,False,46.7164008,24.5600633
778,استراحة الطفيح,5.0,12,https://www.google.com/maps/place/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%8A%D8%AD%E2%80%AD/data=!4m7!3m6!1s0x3e2e5517067db7a3:0x9c33796f0970efcf!8m2!3d24.8263887!4d46.8253338!16s%2Fg%2F11gyxjnyl_!19sChIJo7d9BhdVLj4Rz-9wCW95M5w?authuser=0&hl=en&rclk=1,False,46.8253338,24.8263887
779,Harar Cafe,4.8,736,https://www.google.com/maps/place/Harar+Cafe/data=!4m7!3m6!1s0x3e2f1f9a7866938b:0x7312edec77f34fbb!8m2!3d24.6377379!4d46.5731995!16s%2Fg%2F11mx615jr6!19sChIJi5NmeJofLz4Ru0_zd-ztEnM?authuser=0&hl=en&rclk=1,True,46.5731995,24.6377379
780,deleat,4.4,704,https://www.google.com/maps/place/deleat/data=!4m7!3m6!1s0x3e2efde845f7b2c5:0x87263cbcd5f4f54b!8m2!3d24.7722795!4d46.6975989!16s%2Fg%2F11qpzpxfv7!19sChIJxbL3Rej9Lj4RS_X01bw8Joc?authuser=0&hl=en&rclk=1,False,46.6975989,24.7722795
781,McCafé,3.2,14,https://www.google.com/maps/place/McCaf%C3%A9/data=!4m7!3m6!1s0x3e2ee546b07eefc1:0x97b638631934f580!8m2!3d24.8639848!4d46.6431002!16s%2Fg%2F11s7vdcnyn!19sChIJwe9-sEblLj4RgPU0GWM4tpc?authuser=0&hl=en&rclk=1,False,46.6431002,24.8639848
782,كابي كافيه | `Kabi Cafe,5.0,4,https://www.google.com/maps/place/%D9%83%D8%A7%D8%A8%D9%8A+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%7C+%60Kabi+Cafe%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2efded91497ae1:0xd90567946d99a825!8m2!3d24.8117909!4d46.6943194!16s%2Fg%2F11s7rdqs5j!19sChIJ4XpJke39Lj4RJaiZbZRnBdk?authuser=0&hl=en&rclk=1,False,46.6943194,24.8117909
783,MW Cafe,4.6,98,https://www.google.com/maps/place/MW+Cafe/data=!4m7!3m6!1s0x3e2f1fd718dba9b1:0xcd9227e0d32707bb!8m2!3d24.6533273!4d46.57853!16s%2Fg%2F11rsb_f6xm!19sChIJsanbGNcfLz4Ruwcn0-Anks0?authuser=0&hl=en&rclk=1,False,46.57853,24.6533273
784,مقهى اندرينا | Andarena Cafe,4.6,965,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%A7%D9%86%D8%AF%D8%B1%D9%8A%D9%86%D8%A7+%7C+Andarena+Cafe%E2%80%AD/data=!4m7!3m6!1s0x3e2efd18735ee2db:0x1df41553feb2d438!8m2!3d24.7884919!4d46.7332947!16s%2Fg%2F11ng5jbnr0!19sChIJ2-Jecxj9Lj4RONSy_lMV9B0?authuser=0&hl=en&rclk=1,False,46.7332947,24.7884919
785,Caribou Coffee DQ,4.4,88,https://www.google.com/maps/place/Caribou+Coffee+DQ/data=!4m7!3m6!1s0x3e2f1dc4deb50e49:0x2dc87cbf687e6739!8m2!3d24.6806306!4d46.6233671!16s%2Fg%2F11rwphxx5h!19sChIJSQ613sQdLz4ROWd-aL98yC0?authuser=0&hl=en&rclk=1,False,46.6233671,24.6806306
786,تي ون T1 كافية,3.2,5,https://www.google.com/maps/place/%D8%AA%D9%8A+%D9%88%D9%86+T1+%D9%83%D8%A7%D9%81%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f051faece17e7:0x7e3581abd3e761fa!8m2!3d24.5999449!4d46.6963946!16s%2Fg%2F11s3bgn50n!19sChIJ5xfOrh8FLz4R-mHn06uBNX4?authuser=0&hl=en&rclk=1,False,46.6963946,24.5999449
787,بيور دايموند لاونج,3.4,486,https://www.google.com/maps/place/%D8%A8%D9%8A%D9%88%D8%B1+%D8%AF%D8%A7%D9%8A%D9%85%D9%88%D9%86%D8%AF+%D9%84%D8%A7%D9%88%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2ee34c111081f9:0x1a4f88b6ea1a6c6b!8m2!3d24.7496902!4d46.6146983!16s%2Fg%2F11t6wzzpvz!19sChIJ-YEQEUzjLj4Ra2wa6raITxo?authuser=0&hl=en&rclk=1,True,46.6146983,24.7496902
788,لاونج سويتنس كافية,4.0,328,https://www.google.com/maps/place/%D9%84%D8%A7%D9%88%D9%86%D8%AC+%D8%B3%D9%88%D9%8A%D8%AA%D9%86%D8%B3+%D9%83%D8%A7%D9%81%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f0085094e2653:0x5b94ae7aa2f954f0!8m2!3d24.7496521!4d46.8172109!16s%2Fg%2F11c1n2f3jp!19sChIJUyZOCYUALz4R8FT5onqulFs?authuser=0&hl=en&rclk=1,False,46.8172109,24.7496521
789,Caribou Coffee ANB - كاريبو كوفي,4.2,20,https://www.google.com/maps/place/Caribou+Coffee+ANB+-+%D9%83%D8%A7%D8%B1%D9%8A%D8%A8%D9%88+%D9%83%D9%88%D9%81%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f054fb2f753b9:0xa39fe7170c19f291!8m2!3d24.6620997!4d46.7038498!16s%2Fg%2F11rghhvll3!19sChIJuVP3sk8FLz4RkfIZDBfnn6M?authuser=0&hl=en&rclk=1,False,46.7038498,24.6620997
790,دیب فرایز سویدی عام,2.6,5,https://www.google.com/maps/place/%D8%AF%DB%8C%D8%A8+%D9%81%D8%B1%D8%A7%DB%8C%D8%B2+%D8%B3%D9%88%DB%8C%D8%AF%DB%8C+%D8%B9%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e2f111211a5e3bf:0x50bc9c5bd8cffb00!8m2!3d24.5827897!4d46.6563775!16s%2Fg%2F11ss4_v224!19sChIJv-OlERIRLz4RAPvP2FucvFA?authuser=0&hl=en&rclk=1,False,46.6563775,24.5827897
791,napa cafe,3.7,162,https://www.google.com/maps/place/napa+cafe/data=!4m7!3m6!1s0x3e2ee5156818e7cd:0x5e12424695a95bd3!8m2!3d24.8219071!4d46.5943163!16s%2Fg%2F11lgzk267c!19sChIJzecYaBXlLj4R01uplUZCEl4?authuser=0&hl=en&rclk=1,True,46.5943163,24.8219071
792,Ree Cafe - FSC,4.8,4,https://www.google.com/maps/place/Ree+Cafe+-+FSC/data=!4m7!3m6!1s0x3e2f03526fb5df65:0x18d5647b020a3dbd!8m2!3d24.6742684!4d46.6902386!16s%2Fg%2F11s5s71wv3!19sChIJZd-1b1IDLz4RvT0KAntk1Rg?authuser=0&hl=en&rclk=1,False,46.6902386,24.6742684
793,البرحه رياض,3.9,59,https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D8%B1%D8%AD%D9%87+%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2f0707e99b593d:0x302ad2b76ad1a288!8m2!3d24.6410629!4d46.7586976!16s%2Fg%2F11h7z24sd0!19sChIJPVmb6QcHLz4RiKLRarfSKjA?authuser=0&hl=en&rclk=1,True,46.7586976,24.6410629
794,Cinnabon,3.6,43,https://www.google.com/maps/place/Cinnabon/data=!4m7!3m6!1s0x3e2f064d8fafc791:0x4f6e9f6c3b0ef601!8m2!3d24.6586588!4d46.7834091!16s%2Fg%2F11hbgdq4tr!19sChIJkcevj00GLz4RAfYOO2yfbk8?authuser=0&hl=en&rclk=1,False,46.7834091,24.6586588
795,رشة بهار,3.0,1,https://www.google.com/maps/place/%D8%B1%D8%B4%D8%A9+%D8%A8%D9%87%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f050ca8fa5a1f:0x3999539db57db136!8m2!3d24.632762!4d46.6803848!16s%2Fg%2F11sds1kb4j!19sChIJH1r6qAwFLz4RNrF9tZ1TmTk?authuser=0&hl=en&rclk=1,False,46.6803848,24.632762
796,مقهى شاهي وتربيعه,4.9,33,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%B4%D8%A7%D9%87%D9%8A+%D9%88%D8%AA%D8%B1%D8%A8%D9%8A%D8%B9%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f5d47443121:0x61df1014cfa4d5ce!8m2!3d24.6354903!4d46.5374167!16s%2Fg%2F11s5lrnbhh!19sChIJITFER10fLz4RztWkzxQQ32E?authuser=0&hl=en&rclk=1,False,46.5374167,24.6354903
797,March Coffee,4.2,334,https://www.google.com/maps/place/March+Coffee/data=!4m7!3m6!1s0x3e2ee5dacd74084b:0x2f94651656f7ff3a!8m2!3d24.8056401!4d46.6033315!16s%2Fg%2F11h4gm3x5j!19sChIJSwh0zdrlLj4ROv_3VhZllC8?authuser=0&hl=en&rclk=1,False,46.6033315,24.8056401
798,بارنز barn’s,4.1,34,https://www.google.com/maps/place/%D8%A8%D8%A7%D8%B1%D9%86%D8%B2+barn%E2%80%99s%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f32f9ff3c65:0xed0fe2c7557c2ae3!8m2!3d24.5600567!4d46.7050315!16s%2Fg%2F11t9fdrchx!19sChIJZTz_-TIPLz4R4yp8VcfiD-0?authuser=0&hl=en&rclk=1,True,46.7050315,24.5600567
799,بارنيز,5.0,1,https://www.google.com/maps/place/%D8%A8%D8%A7%D8%B1%D9%86%D9%8A%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2eff83fc4b8171:0xe811c3bfafb83a42!8m2!3d24.8138481!4d46.7741058!16s%2Fg%2F11sdxk9dr7!19sChIJcYFL_IP_Lj4RQjq4r7_DEeg?authuser=0&hl=en&rclk=1,False,46.7741058,24.8138481
800,كافيه الغصن الماسي DCOFFEE B R,4.0,181,https://www.google.com/maps/place/%D9%83%D8%A7%D9%81%D9%8A%D9%87+%D8%A7%D9%84%D8%BA%D8%B5%D9%86+%D8%A7%D9%84%D9%85%D8%A7%D8%B3%D9%8A+DCOFFEE+B+R%E2%80%AD/data=!4m7!3m6!1s0x3e2f09adb23aa7bd:0x222e44f1ce234da!8m2!3d24.5682959!4d46.7877036!16s%2Fg%2F11mxz1f0wj!19sChIJvac6sq0JLz4R2jTiHE_kIgI?authuser=0&hl=en&rclk=1,False,46.7877036,24.5682959
801,Malmoum cafe,4.8,58,https://www.google.com/maps/place/Malmoum+cafe/data=!4m7!3m6!1s0x3e2f1d79f9cb1823:0xb38b6c9806b478a9!8m2!3d24.7007377!4d46.6463564!16s%2Fg%2F11tdtgj7sb!19sChIJIxjL-XkdLz4RqXi0Bphsi7M?authuser=0&hl=en&rclk=1,False,46.6463564,24.7007377
802,CU Specialty coffee,3.9,120,https://www.google.com/maps/place/CU+Specialty+coffee%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f88bbbec153:0x9b5dcad9fa843049!8m2!3d24.5977212!4d46.6966195!16s%2Fg%2F11rsmp3m9g!19sChIJU8G-u4gPLz4RSTCE-tnKXZs?authuser=0&hl=en&rclk=1,False,46.6966195,24.5977212
803,McCafe,3.9,17,https://www.google.com/maps/place/McCafe/data=!4m7!3m6!1s0x3e2f1de96022524b:0x29f79b1cd48fc78c!8m2!3d24.6837046!4d46.6523142!16s%2Fg%2F11t7_7r91d!19sChIJS1IiYOkdLz4RjMeP1Byb9yk?authuser=0&hl=en&rclk=1,False,46.6523142,24.6837046
804,Arabica coffee .,3.8,91,https://www.google.com/maps/place/Arabica+coffee+./data=!4m7!3m6!1s0x3e2f095c1dffdceb:0xe49a7ec72964e368!8m2!3d24.5518452!4d46.7631412!16s%2Fg%2F11c1nj9njm!19sChIJ69z_HVwJLz4RaONkKcd-muQ?authuser=0&hl=en&rclk=1,False,46.7631412,24.5518452
805,مقهي تلاقينا,5.0,1,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%8A+%D8%AA%D9%84%D8%A7%D9%82%D9%8A%D9%86%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fd37fc41fe1:0x8d186640de1952fb!8m2!3d24.5644701!4d46.7174922!16s%2Fg%2F11twsj98y9!19sChIJ4R_Ef9MPLz4R-1IZ3kBmGI0?authuser=0&hl=en&rclk=1,False,46.7174922,24.5644701
806,Rastar cafe,4.7,225,https://www.google.com/maps/place/Rastar+cafe/data=!4m7!3m6!1s0x3e2f07fbbd6e1a91:0x276b8f3ade1919a5!8m2!3d24.6806645!4d46.7680314!16s%2Fg%2F11n085jflc!19sChIJkRpuvfsHLz4RpRkZ3jqPayc?authuser=0&hl=en&rclk=1,False,46.7680314,24.6806645
807,جولت JOLT,3.9,65,https://www.google.com/maps/place/%D8%AC%D9%88%D9%84%D8%AA+JOLT%E2%80%AD/data=!4m7!3m6!1s0x3e2f0396745acd25:0xcf276d115afe2008!8m2!3d24.6898105!4d46.6865837!16s%2Fg%2F11smyltrcb!19sChIJJc1adJYDLz4RCCD-WhFtJ88?authuser=0&hl=en&rclk=1,False,46.6865837,24.6898105
808,Lavera Lounge لافيرا لاونج,4.3,14,https://www.google.com/maps/place/Lavera+Lounge+%D9%84%D8%A7%D9%81%D9%8A%D8%B1%D8%A7+%D9%84%D8%A7%D9%88%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2effa4e6adea13:0x7c8943beabbb9e58!8m2!3d24.7901279!4d46.7646308!16s%2Fg%2F11sbl00f1n!19sChIJE-qt5qT_Lj4RWJ67q75DiXw?authuser=0&hl=en&rclk=1,False,46.7646308,24.7901279
809,مووسسة رشا الخليج التجاريه,3.0,2,https://www.google.com/maps/place/%D9%85%D9%88%D9%88%D8%B3%D8%B3%D8%A9+%D8%B1%D8%B4%D8%A7+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f04888380cd01:0x596acca373fcaada!8m2!3d24.6695172!4d46.706369!16s%2Fg%2F11fzsrrsjz!19sChIJAc2Ag4gELz4R2qr8c6PMalk?authuser=0&hl=en&rclk=1,False,46.706369,24.6695172
